Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-01-02,,,,,
2020-01-03,-0.009721895710707251,-0.012139034655920922,-0.00523133010937582,-0.01245160892688979,0.02963325829792085
2020-01-06,0.007968242273858284,0.01488557393050649,0.026654075500025742,0.0025848610605518907,0.01925463704513497
2020-01-07,-0.00470279710322552,0.0020916204156393725,-0.0019317001083700713,-0.00911782075322598,0.03880052465815398
2020-01-08,0.01608591589027286,-0.007808640261289357,0.007117804009244333,0.015928388388945836,0.04920482578812169
2020-01-09,0.021240827694038567,0.0047991747864684076,0.010497955031930184,0.012492930376683198,-0.021945011900097344
2020-01-10,0.0022610204064750228,-0.009410596802031268,0.006458610157338063,-0.004626770905338473,-0.006627297633174267
2020-01-13,0.021364191543683964,0.004322578245699482,0.007747075615055721,0.012024003781892612,0.09768895885093332
2020-01-14,-0.013503293295161756,-0.011558211718052602,-0.006555413324564552,-0.0070431171563518635,0.024882822120200876
2020-01-15,-0.00428558599811335,-0.003969126548924895,0.00601835015402119,0.0064763371390581526,-0.03610201351305786
2020-01-16,0.01252645966664212,0.00854991102959346,0.007615254865556809,0.01832318781631903,-0.009662477636014799
2020-01-17,0.011071016419653912,-0.00703966144232826,0.020246174449228604,0.0055967323671015645,-0.005822894156913949
2020-01-21,-0.006776802816159444,0.014629525206926841,0.0018451764280451588,-0.0035905561851740098,0.07189030619278935
2020-01-22,0.0035693887780055,-0.0023995494624704516,0.0010928069632629711,-0.004805077902625965,0.04086264444061727
2020-01-23,0.00481614228287075,-0.0015259112256781338,0.0005526451488706563,0.006155732167943739,0.004635122144013071
2020-01-24,-0.0028821346874225995,-0.012172426638861644,-0.01247372787080836,-0.010076550591684996,-0.012897603180825445
2020-01-27,-0.02940552096076654,-0.01788746376771211,-0.02348993675653166,-0.01672335636787592,-0.012039272835579595
2020-01-28,0.02828955185965798,0.01362436592451366,0.01311005643738139,0.019595844920719196,0.015913383222044608
2020-01-29,0.020932548895250314,0.0025630978623367717,0.004274110780923657,0.015592694601275214,0.024854513769903885
2020-01-30,-0.0014495120278398277,0.006824489189870775,-0.001681471183856198,0.02820752842156171,0.10296225866535558
2020-01-31,-0.04433853586916392,0.07379135586484753,-0.014763766208723328,-0.01475835085142041,0.015230690473505337
2020-02-03,-0.002746457613188036,-0.0022501685803328897,0.03477146510331286,0.024378627415106324,0.19894859376394902
2020-02-04,0.033013630679816997,0.022687342140775613,-0.025084245838882357,0.03291674158412383,0.13725640223576474
2020-02-05,0.008154412800164934,-0.004781236737139594,0.0004426904645942198,-0.0012214484201247267,-0.1717583947927872
2020-02-06,0.011697206508932023,0.0050787328892443195,0.02069092731957478,0.020734006502407754,0.01940931694254422
2020-02-07,-0.013592735969091385,0.014169136390608683,0.0021275201739432426,0.0014157542634971598,-0.001188323805631053
2020-02-10,0.004749353373497689,0.026273579599096486,0.019978163987126152,0.026156828936093612,0.031026496329857656
2020-02-11,-0.006033075964211987,0.007915025985726132,0.000928053675681495,-0.022575483331185753,0.004019260937028868
2020-02-12,0.023747671405021542,0.004277469597884664,0.005675354915849695,0.0014640817690059205,-0.009155657933695438
2020-02-13,-0.007121020715950777,-0.00468981707537619,-0.0034506458432650433,-0.005413959621602293,0.047843652551780025
2020-02-14,0.00024605792673582094,-0.006977166077050345,0.0035286256005826466,0.008927081952815108,-0.004937755668348531
2020-02-18,-0.01831059394489154,0.009742990607446878,0.0004672769003344346,0.010142763948045364,0.0729597130158357
2020-02-19,0.014482848916953284,0.006749650094826309,0.003573767695183916,0.0029991180579249654,0.06875580895325561
2020-02-20,-0.01025893867690264,-0.007888626914309249,-0.005167542862304919,-0.015271066391929877,-0.019631105097986157
2020-02-21,-0.022634620102571334,-0.026533823330561868,-0.02210314524100221,-0.03161289582492899,0.0017678087791648256
2020-02-24,-0.047500749720668645,-0.04135555023463999,-0.04287271648321078,-0.04311554245293814,-0.07459490327646512
